subtype_id,feature,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE04,log-sigma-1-0-mm-3D_firstorder_Range,16,87,0.5138276660678679,-0.08335642292013555,0.4224137931034483,0.15801005747126437,0.6638649425287353,0.007536472844969194,0.02559026227209689
SUBTYPE04,log-sigma-1-0-mm-3D_firstorder_Skewness,16,87,0.6600046530910741,0.07762107844154194,0.39080459770114945,0.06889367816091954,0.6667025862068964,0.013441150092372019,0.03662109755706149
SUBTYPE04,log-sigma-1-0-mm-3D_glcm_Contrast,16,87,0.4300615699426451,-0.3952688834491807,0.45977011494252873,0.22262931034482758,0.6681393678160917,0.003627307793566913,0.014735937911365583
SUBTYPE04,log-sigma-1-0-mm-3D_glcm_Imc1,16,87,0.7578165739742839,0.05953786575517098,0.4209770114942529,0.14795258620689655,0.666738505747126,0.007743465739267158,0.025717349718004066
SUBTYPE04,log-sigma-1-0-mm-3D_glcm_InverseVariance,16,87,0.8494633101762723,-0.15142274927016772,0.4942528735632184,0.22266522988505746,0.7270474137931032,0.001763699768020051,0.009223947062633601
SUBTYPE04,log-sigma-1-0-mm-3D_glcm_MaximumProbability,16,87,-0.548844435109426,0.043940109979418815,-0.38362068965517243,-0.617816091954023,-0.13936781609195403,0.015251999492784081,0.0410630755574956
SUBTYPE04,log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,16,87,0.09899165184044967,-0.6090892318602165,0.41235632183908044,0.14076867816091954,0.6307471264367817,0.009095897148173432,0.028346802756293914
SUBTYPE04,log-sigma-1-0-mm-3D_glrlm_RunVariance,16,87,-0.8941973612533278,-0.08745916775661186,-0.3994252873563218,-0.6508979885057471,-0.10197557471264387,0.011520916513284296,0.033388643398371685
SUBTYPE04,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,16,87,-0.08818987749646157,-0.3885196676794288,0.4583333333333333,0.1896551724137931,0.7083333333333334,0.0037343481859759293,0.015036534731142016
SUBTYPE04,log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,16,87,0.5062616432090457,0.04990743809302865,0.5028735632183908,0.29310344827586204,0.6997485632183906,0.001462568585331603,0.008017695256938306
SUBTYPE04,log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,16,87,0.0032698248242190864,-0.3816579091413615,0.4870689655172414,0.22126436781609196,0.7198275862068966,0.0020571105926544845,0.010064358275890221
SUBTYPE04,log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,16,87,0.19591382895303086,-0.3604298072078447,0.37212643678160917,0.1163433908045977,0.610632183908046,0.01859742339487176,0.04807856616287869
SUBTYPE04,log-sigma-1-0-mm-3D_glszm_ZonePercentage,16,87,0.5749584832983624,-0.21154256672757255,0.5114942528735632,0.2399066091954023,0.7399784482758619,0.0012094732473911481,0.007436626048148275
