feature,group_a,group_b,n_a,n_b,median_a,median_b,cliffs_delta,ci_low,ci_high,p_value,p_adjusted_holm
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,SUBTYPE02,SUBTYPE03,15,11,0.7486078618395748,-0.07852110111397147,0.34545454545454546,-0.09090909090909091,0.7696969696969697,0.1461687792391583,1.0
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,SUBTYPE02,SUBTYPE04,15,16,0.7486078618395748,-1.0432183855635464,0.4666666666666667,0.075,0.7916666666666666,0.028247624123843653,0.2824762412384365
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,SUBTYPE02,SUBTYPE05,15,27,0.7486078618395748,0.032711480272442965,0.36790123456790125,0.012345679012345678,0.6987654320987654,0.05207682936314801,0.4686914642683321
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,SUBTYPE03,SUBTYPE04,11,16,-0.07852110111397147,-1.0432183855635464,0.19318181818181818,-0.26136363636363635,0.625,0.4155216663675966,1.0
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,SUBTYPE03,SUBTYPE05,11,27,-0.07852110111397147,0.032711480272442965,-0.003367003367003367,-0.3872053872053872,0.3939393939393939,1.0,1.0
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,SUBTYPE04,SUBTYPE05,16,27,-1.0432183855635464,0.032711480272442965,-0.2037037037037037,-0.5601851851851852,0.16666666666666666,0.2744031851943777,1.0
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE01,SUBTYPE02,10,15,0.2219616202216856,-0.411343996844475,0.18666666666666668,-0.29333333333333333,0.64,0.45386364548659486,1.0
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE01,SUBTYPE03,10,11,0.2219616202216856,-0.3981987883719355,0.32727272727272727,-0.23636363636363636,0.7818181818181819,0.21753328478005507,1.0
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE01,SUBTYPE04,10,16,0.2219616202216856,-0.08304009063621903,0.0125,-0.47531249999999997,0.4625,0.978972735093827,1.0
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE01,SUBTYPE05,10,27,0.2219616202216856,-0.05024114680998225,0.025925925925925925,-0.3852777777777778,0.426018518518518,0.918267677890725,1.0
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE02,SUBTYPE03,15,11,-0.411343996844475,-0.3981987883719355,0.10303030303030303,-0.34545454545454546,0.5393939393939394,0.6779439459104797,1.0
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE02,SUBTYPE04,15,16,-0.411343996844475,-0.08304009063621903,-0.25,-0.6666666666666666,0.2,0.24357810494667897,1.0
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE02,SUBTYPE05,15,27,-0.411343996844475,-0.05024114680998225,-0.18518518518518517,-0.5408641975308642,0.17530864197530865,0.33140468142874724,1.0
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE03,SUBTYPE04,11,16,-0.3981987883719355,-0.08304009063621903,-0.45454545454545453,-0.8295454545454546,-0.011363636363636364,0.0512381935598468,0.512381935598468
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE03,SUBTYPE05,11,27,-0.3981987883719355,-0.05024114680998225,-0.30976430976430974,-0.65,0.05740740740740649,0.14298980249347537,1.0
wavelet-LHH_glszm_ZoneEntropy,SUBTYPE04,SUBTYPE05,16,27,-0.08304009063621903,-0.05024114680998225,-0.023148148148148147,-0.37048611111111107,0.31493055555555494,0.9099742478820116,1.0
wavelet-LHH_glszm_ZoneVariance,SUBTYPE01,SUBTYPE02,10,15,-0.2381251627994378,-0.28553444330063665,0.28,-0.16033333333333333,0.72,0.255481686327905,1.0
wavelet-LHH_glszm_ZoneVariance,SUBTYPE01,SUBTYPE03,10,11,-0.2381251627994378,-0.28110473252626655,0.4,-0.10909090909090909,0.8363636363636363,0.1300297963838358,0.9102085746868506
wavelet-LHH_glszm_ZoneVariance,SUBTYPE01,SUBTYPE04,10,16,-0.2381251627994378,-0.2862743255303707,0.3875,-0.075,0.8125,0.1079466705725996,0.8635733645807968
wavelet-LHH_glszm_ZoneVariance,SUBTYPE01,SUBTYPE05,10,27,-0.2381251627994378,-0.2584633050976971,0.044444444444444446,-0.37037037037037035,0.4444444444444444,0.850801372202214,1.0
wavelet-LHH_glszm_ZoneVariance,SUBTYPE02,SUBTYPE03,15,11,-0.28553444330063665,-0.28110473252626655,0.030303030303030304,-0.4303030303030303,0.4666666666666667,0.9173281781919101,1.0
wavelet-LHH_glszm_ZoneVariance,SUBTYPE02,SUBTYPE04,15,16,-0.28553444330063665,-0.2862743255303707,0.09166666666666666,-0.3416666666666667,0.49166666666666664,0.6781060747462503,1.0
wavelet-LHH_glszm_ZoneVariance,SUBTYPE02,SUBTYPE05,15,27,-0.28553444330063665,-0.2584633050976971,-0.21481481481481482,-0.5753086419753086,0.16074074074073938,0.2590037755199577,1.0
wavelet-LHH_glszm_ZoneVariance,SUBTYPE03,SUBTYPE04,11,16,-0.28110473252626655,-0.2862743255303707,0.13636363636363635,-0.32954545454545453,0.5681818181818182,0.5703858444523079,1.0
wavelet-LHH_glszm_ZoneVariance,SUBTYPE03,SUBTYPE05,11,27,-0.28110473252626655,-0.2584633050976971,-0.35353535353535354,-0.67003367003367,-0.003367003367003367,0.09418516176713297,0.8476664559041968
wavelet-LHH_glszm_ZoneVariance,SUBTYPE04,SUBTYPE05,16,27,-0.2862743255303707,-0.2584633050976971,-0.35648148148148145,-0.6666666666666666,-0.009259259259259259,0.05458879550475898,0.5458879550475898
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE01,SUBTYPE02,10,15,0.08243158604272906,-0.4219185320046364,0.48,0.05333333333333334,0.8403333333333315,0.04893177078572625,0.3436811682274
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE01,SUBTYPE03,10,11,0.08243158604272906,0.3608083013574739,0.01818181818181818,-0.509090909090909,0.509090909090909,0.9719131339533064,1.0
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE01,SUBTYPE04,10,16,0.08243158604272906,-0.3189793401189668,0.3875,-0.05,0.7753124999999983,0.1079466705725996,0.6476800234355976
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE01,SUBTYPE05,10,27,0.08243158604272906,0.17864520350318797,-0.007407407407407408,-0.48148148148148145,0.45185185185185184,0.986357126746499,1.0
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE02,SUBTYPE03,15,11,-0.4219185320046364,0.3608083013574739,-0.47878787878787876,-0.8666666666666667,-0.05454545454545454,0.042960146028425,0.3436811682274
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE02,SUBTYPE04,15,16,-0.4219185320046364,-0.3189793401189668,-0.08333333333333333,-0.49166666666666664,0.3,0.7072734240075108,1.0
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE02,SUBTYPE05,15,27,-0.4219185320046364,0.17864520350318797,-0.5308641975308642,-0.8419753086419753,-0.18024691358024691,0.0049734674655790906,0.04973467465579091
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE03,SUBTYPE04,11,16,0.3608083013574739,-0.3189793401189668,0.3181818181818182,-0.10227272727272728,0.7386363636363636,0.17477314927118348,0.8738657463559174
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE03,SUBTYPE05,11,27,0.3608083013574739,0.17864520350318797,-0.016835016835016835,-0.4612794612794613,0.40084175084174994,0.9486724798885204,1.0
wavelet-LHH_gldm_DependenceEntropy,SUBTYPE04,SUBTYPE05,16,27,-0.3189793401189668,0.17864520350318797,-0.39351851851851855,-0.7314814814814815,-0.032407407407407406,0.03374192222068212,0.30367729998613907
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE01,SUBTYPE02,10,15,-0.40936159627373925,0.3445831866412037,-0.6533333333333333,-0.96,-0.26666666666666666,0.007138867747109106,0.0556725995051522
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE01,SUBTYPE03,10,11,-0.40936159627373925,-0.5591580163970097,0.07272727272727272,-0.45454545454545453,0.6,0.8053241706182483,1.0
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE01,SUBTYPE04,10,16,-0.40936159627373925,0.22612314777580794,-0.5375,-0.875,-0.125,0.025094384904137543,0.15056630942482527
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE01,SUBTYPE05,10,27,-0.40936159627373925,-0.5090332728665263,0.1037037037037037,-0.34074074074074073,0.5259259259259259,0.6443034579265754,1.0
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE02,SUBTYPE03,15,11,0.3445831866412037,-0.5591580163970097,0.6363636363636364,0.22424242424242424,0.9636363636363636,0.006959074938144025,0.0556725995051522
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE02,SUBTYPE04,15,16,0.3445831866412037,0.22612314777580794,0.075,-0.3252083333333333,0.475,0.7368768981757916,1.0
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE02,SUBTYPE05,15,27,0.3445831866412037,-0.5090332728665263,0.7234567901234568,0.45185185185185184,0.9209876543209876,0.0001268495297680491,0.001268495297680491
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE03,SUBTYPE04,11,16,-0.5591580163970097,0.22612314777580794,-0.5,-0.8863636363636364,-0.06818181818181818,0.03182773719497432,0.15913868597487163
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE03,SUBTYPE05,11,27,-0.5591580163970097,-0.5090332728665263,0.016835016835016835,-0.3939393939393939,0.4276094276094276,0.9486724798885204,1.0
wavelet-LHH_gldm_DependenceNonUniformityNormalized,SUBTYPE04,SUBTYPE05,16,27,0.22612314777580794,-0.5090332728665263,0.5740740740740741,0.25462962962962965,0.8425925925925926,0.0019153452361739013,0.017238107125565113
wavelet-LHH_gldm_DependenceVariance,SUBTYPE01,SUBTYPE02,10,15,0.14664818626539822,-0.5647150042651703,0.5733333333333334,0.14666666666666667,0.9066666666666666,0.018399652861192658,0.14719722288954126
wavelet-LHH_gldm_DependenceVariance,SUBTYPE01,SUBTYPE03,10,11,0.14664818626539822,0.5657143600906569,-0.01818181818181818,-0.5636363636363636,0.4913636363636339,0.9719131339533064,1.0
wavelet-LHH_gldm_DependenceVariance,SUBTYPE01,SUBTYPE04,10,16,0.14664818626539822,-0.09520208406543214,0.1875,-0.275,0.625,0.4447378771487408,1.0
wavelet-LHH_gldm_DependenceVariance,SUBTYPE01,SUBTYPE05,10,27,0.14664818626539822,0.29709633595185336,-0.07407407407407407,-0.5112962962962962,0.3851851851851852,0.7452619453307989,1.0
wavelet-LHH_gldm_DependenceVariance,SUBTYPE02,SUBTYPE03,15,11,-0.5647150042651703,0.5657143600906569,-0.6121212121212121,-0.8909090909090909,-0.23636363636363636,0.00945918875935478,0.08513269883419303
wavelet-LHH_gldm_DependenceVariance,SUBTYPE02,SUBTYPE04,15,16,-0.5647150042651703,-0.09520208406543214,-0.36666666666666664,-0.7166666666666667,0.025208333333332198,0.08552546392406542,0.5986782474684579
wavelet-LHH_gldm_DependenceVariance,SUBTYPE02,SUBTYPE05,15,27,-0.5647150042651703,0.29709633595185336,-0.6296296296296297,-0.891358024691358,-0.3135802469135803,0.000856846354278545,0.00856846354278545
wavelet-LHH_gldm_DependenceVariance,SUBTYPE03,SUBTYPE04,11,16,0.5657143600906569,-0.09520208406543214,0.22727272727272727,-0.2159090909090909,0.6477272727272727,0.33592185194433766,1.0
wavelet-LHH_gldm_DependenceVariance,SUBTYPE03,SUBTYPE05,11,27,0.5657143600906569,0.29709633595185336,0.010101010101010102,-0.4074074074074074,0.41414141414141414,0.9743229472521093,1.0
wavelet-LHH_gldm_DependenceVariance,SUBTYPE04,SUBTYPE05,16,27,-0.09520208406543214,0.29709633595185336,-0.20833333333333334,-0.5879629629629629,0.19444444444444445,0.26352233507960243,1.0
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE02,10,15,-0.543815387790888,0.1414958079979865,-0.4533333333333333,-0.8533333333333334,0.0,0.06313413701002621,0.37880482206015725
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE03,10,11,-0.543815387790888,-0.55444817017403,0.01818181818181818,-0.509090909090909,0.509090909090909,0.9719131339533064,0.9719131339533064
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE04,10,16,-0.543815387790888,1.028725128437651,-0.575,-0.875,-0.2,0.01648214001596786,0.11664035467413929
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE01,SUBTYPE05,10,27,-0.543815387790888,-0.5698652841369107,0.3925925925925926,-0.022222222222222223,0.7333333333333333,0.07258010342278516,0.37880482206015725
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE03,15,11,0.1414958079979865,-0.55444817017403,0.34545454545454546,-0.12727272727272726,0.7818181818181819,0.1461687792391583,0.5548521216444893
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE04,15,16,0.1414958079979865,1.028725128437651,-0.275,-0.675,0.15854166666666553,0.19890577328380388,0.5548521216444893
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE02,SUBTYPE05,15,27,0.1414958079979865,-0.5698652841369107,0.7925925925925926,0.5506172839506173,0.9654320987654321,2.669198155262181e-05,0.00026691981552621813
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE03,SUBTYPE04,11,16,-0.55444817017403,1.028725128437651,-0.5681818181818182,-0.8636363636363636,-0.18181818181818182,0.014580044334267411,0.11664035467413929
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE03,SUBTYPE05,11,27,-0.55444817017403,-0.5698652841369107,0.31313131313131315,-0.15824915824915825,0.7106060606060597,0.13871303041112232,0.5548521216444893
wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,SUBTYPE04,SUBTYPE05,16,27,1.028725128437651,-0.5698652841369107,0.7592592592592593,0.5184027777777778,0.9351851851851852,3.989410770915966e-05,0.00035904696938243697
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE02,10,15,0.08772560813736718,-0.06982164856832704,0.30666666666666664,-0.13366666666666666,0.7333333333333333,0.2120034309228258,1.0
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE03,10,11,0.08772560813736718,0.1556611615382344,-0.09090909090909091,-0.6004545454545454,0.45454545454545453,0.7513343125576336,1.0
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE04,10,16,0.08772560813736718,-0.06110009660210906,0.3125,-0.1378125,0.725,0.19661236498363288,1.0
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE01,SUBTYPE05,10,27,0.08772560813736718,0.15385620163152502,-0.34074074074074073,-0.6816666666666666,0.037037037037037035,0.11969212135528425,0.957536970842274
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE02,SUBTYPE03,15,11,-0.06982164856832704,0.1556611615382344,-0.24848484848484848,-0.6606060606060606,0.2,0.2992707104957185,1.0
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE02,SUBTYPE04,15,16,-0.06982164856832704,-0.06110009660210906,0.041666666666666664,-0.391875,0.45,0.8588186957821996,1.0
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE02,SUBTYPE05,15,27,-0.06982164856832704,0.15385620163152502,-0.5456790123456791,-0.8618518518518519,-0.17037037037037037,0.003883200866345928,0.03494880779711335
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE03,SUBTYPE04,11,16,0.1556611615382344,-0.06110009660210906,0.3181818181818182,-0.125,0.7272727272727273,0.17477314927118348,1.0
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE03,SUBTYPE05,11,27,0.1556611615382344,0.15385620163152502,-0.2053872053872054,-0.6567340067340067,0.24579124579124578,0.3342398204663146,1.0
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,SUBTYPE04,SUBTYPE05,16,27,-0.06110009660210906,0.15385620163152502,-0.5694444444444444,-0.8194444444444444,-0.22685185185185186,0.0020844505458233985,0.020844505458233985
wavelet-LHH_ngtdm_Busyness,SUBTYPE01,SUBTYPE02,10,15,-0.24441511753111878,-0.5087637758545094,0.30666666666666664,-0.16,0.7333333333333333,0.2120034309228258,1.0
wavelet-LHH_ngtdm_Busyness,SUBTYPE01,SUBTYPE03,10,11,-0.24441511753111878,-0.47956927159802787,0.38181818181818183,-0.10909090909090909,0.8363636363636363,0.14886094830032745,0.8931656898019646
wavelet-LHH_ngtdm_Busyness,SUBTYPE01,SUBTYPE04,10,16,-0.24441511753111878,-0.485415635372165,0.3875,-0.06281249999999998,0.8,0.1079466705725996,0.7556266940081973
wavelet-LHH_ngtdm_Busyness,SUBTYPE01,SUBTYPE05,10,27,-0.24441511753111878,-0.18037911775554494,-0.06666666666666667,-0.4888888888888889,0.36314814814814717,0.7712854630135506,1.0
wavelet-LHH_ngtdm_Busyness,SUBTYPE02,SUBTYPE03,15,11,-0.5087637758545094,-0.47956927159802787,0.006060606060606061,-0.4303030303030303,0.44242424242424244,1.0,1.0
wavelet-LHH_ngtdm_Busyness,SUBTYPE02,SUBTYPE04,15,16,-0.5087637758545094,-0.485415635372165,0.041666666666666664,-0.39166666666666666,0.44166666666666665,0.8588186957821996,1.0
wavelet-LHH_ngtdm_Busyness,SUBTYPE02,SUBTYPE05,15,27,-0.5087637758545094,-0.18037911775554494,-0.39753086419753086,-0.7530864197530864,-0.0024691358024691358,0.035729021527225215,0.2858321722178017
wavelet-LHH_ngtdm_Busyness,SUBTYPE03,SUBTYPE04,11,16,-0.47956927159802787,-0.485415635372165,0.11363636363636363,-0.35255681818181817,0.5457386363636347,0.6392193319866875,1.0
wavelet-LHH_ngtdm_Busyness,SUBTYPE03,SUBTYPE05,11,27,-0.47956927159802787,-0.18037911775554494,-0.5353535353535354,-0.8181818181818182,-0.1984848484848494,0.0109977397839534,0.0989796580555806
wavelet-LHH_ngtdm_Busyness,SUBTYPE04,SUBTYPE05,16,27,-0.485415635372165,-0.18037911775554494,-0.5,-0.7962962962962963,-0.13425925925925927,0.006912320582145051,0.06912320582145051
wavelet-LHH_ngtdm_Contrast,SUBTYPE01,SUBTYPE02,10,15,0.7151962267476023,-1.2005959591572384,0.41333333333333333,-0.026999999999999982,0.8266666666666667,0.09067732403710935,0.3627092961484374
wavelet-LHH_ngtdm_Contrast,SUBTYPE01,SUBTYPE03,10,11,0.7151962267476023,0.5985017157286915,0.2909090909090909,-0.2727272727272727,0.7272727272727273,0.2750629920777592,0.799089837505031
wavelet-LHH_ngtdm_Contrast,SUBTYPE01,SUBTYPE04,10,16,0.7151962267476023,-1.3890852997712835,0.575,0.175,0.875,0.01648214001596786,0.11537498011177501
wavelet-LHH_ngtdm_Contrast,SUBTYPE01,SUBTYPE05,10,27,0.7151962267476023,0.7895788934038322,-0.24444444444444444,-0.6446296296296297,0.23703703703703705,0.2663632791683437,0.799089837505031
wavelet-LHH_ngtdm_Contrast,SUBTYPE02,SUBTYPE03,15,11,-1.2005959591572384,0.5985017157286915,-0.2,-0.6848484848484848,0.28484848484848485,0.40631330215979156,0.799089837505031
wavelet-LHH_ngtdm_Contrast,SUBTYPE02,SUBTYPE04,15,16,-1.2005959591572384,-1.3890852997712835,0.39166666666666666,-0.03333333333333333,0.7833333333333333,0.06605151802178529,0.3447282485338065
wavelet-LHH_ngtdm_Contrast,SUBTYPE02,SUBTYPE05,15,27,-1.2005959591572384,0.7895788934038322,-0.7283950617283951,-0.9506172839506173,-0.41728395061728396,0.00011397020359049191,0.001139702035904919
wavelet-LHH_ngtdm_Contrast,SUBTYPE03,SUBTYPE04,11,16,0.5985017157286915,-1.3890852997712835,0.4431818181818182,0.03409090909090909,0.7954545454545454,0.05745470808896775,0.3447282485338065
wavelet-LHH_ngtdm_Contrast,SUBTYPE03,SUBTYPE05,11,27,0.5985017157286915,0.7895788934038322,-0.6094276094276094,-0.8787878787878788,-0.25925925925925924,0.00376957206341765,0.0301565765073412
wavelet-LHH_ngtdm_Contrast,SUBTYPE04,SUBTYPE05,16,27,-1.3890852997712835,0.7895788934038322,-0.7129629629629629,-0.9260416666666667,-0.4166666666666667,0.00011486576084985193,0.001139702035904919
wavelet-LHH_ngtdm_Strength,SUBTYPE01,SUBTYPE02,10,15,-0.22495603469527026,-0.15051842582561226,-0.29333333333333333,-0.72,0.16,0.233023941435602,1.0
wavelet-LHH_ngtdm_Strength,SUBTYPE01,SUBTYPE03,10,11,-0.22495603469527026,-0.17162929935794477,-0.38181818181818183,-0.8,0.14590909090908843,0.14886094830032745,1.0
wavelet-LHH_ngtdm_Strength,SUBTYPE01,SUBTYPE04,10,16,-0.22495603469527026,-0.1878508705978355,-0.35,-0.775,0.1375,0.1472322553636655,1.0
wavelet-LHH_ngtdm_Strength,SUBTYPE01,SUBTYPE05,10,27,-0.22495603469527026,-0.22809146980159664,0.05185185185185185,-0.3925925925925926,0.4962962962962963,0.8240840031520493,1.0
wavelet-LHH_ngtdm_Strength,SUBTYPE02,SUBTYPE03,15,11,-0.15051842582561226,-0.17162929935794477,-0.030303030303030304,-0.47878787878787876,0.44242424242424244,0.9173281781919101,1.0
wavelet-LHH_ngtdm_Strength,SUBTYPE02,SUBTYPE04,15,16,-0.15051842582561226,-0.1878508705978355,-0.06666666666666667,-0.4752083333333333,0.375,0.766876114108925,1.0
wavelet-LHH_ngtdm_Strength,SUBTYPE02,SUBTYPE05,15,27,-0.15051842582561226,-0.22809146980159664,0.3432098765432099,-0.04703703703703703,0.6988888888888882,0.07010243528785379,0.5608194823028303
wavelet-LHH_ngtdm_Strength,SUBTYPE03,SUBTYPE04,11,16,-0.17162929935794477,-0.1878508705978355,-0.045454545454545456,-0.5113636363636364,0.3977272727272727,0.8628775594244169,1.0
wavelet-LHH_ngtdm_Strength,SUBTYPE03,SUBTYPE05,11,27,-0.17162929935794477,-0.22809146980159664,0.5420875420875421,0.19865319865319866,0.8385521885521876,0.010025237602612846,0.10025237602612846
wavelet-LHH_ngtdm_Strength,SUBTYPE04,SUBTYPE05,16,27,-0.1878508705978355,-0.22809146980159664,0.46296296296296297,0.12488425925925926,0.7592592592592593,0.01241822411757214,0.11176401705814926
wavelet-HLL_firstorder_Kurtosis,SUBTYPE01,SUBTYPE02,10,15,0.07984784095003758,-0.2529232366711644,0.29333333333333333,-0.16033333333333333,0.72,0.233023941435602,1.0
wavelet-HLL_firstorder_Kurtosis,SUBTYPE01,SUBTYPE03,10,11,0.07984784095003758,-0.37837041097708424,0.45454545454545453,-0.03681818181818179,0.8727272727272727,0.08448458362150606,0.7603612525935545
wavelet-HLL_firstorder_Kurtosis,SUBTYPE01,SUBTYPE04,10,16,0.07984784095003758,-0.5525153274768797,0.4625,0.0625,0.8375,0.05438982644190743,0.5438982644190743
wavelet-HLL_firstorder_Kurtosis,SUBTYPE01,SUBTYPE05,10,27,0.07984784095003758,-0.444167333257338,0.3333333333333333,-0.05185185185185185,0.6518518518518519,0.1280421865495209,1.0
wavelet-HLL_firstorder_Kurtosis,SUBTYPE02,SUBTYPE03,15,11,-0.2529232366711644,-0.37837041097708424,0.16363636363636364,-0.2972727272727273,0.6,0.4998669660380769,1.0
wavelet-HLL_firstorder_Kurtosis,SUBTYPE02,SUBTYPE04,15,16,-0.2529232366711644,-0.5525153274768797,0.23333333333333334,-0.175,0.65,0.27702224986256496,1.0
wavelet-HLL_firstorder_Kurtosis,SUBTYPE02,SUBTYPE05,15,27,-0.2529232366711644,-0.444167333257338,0.1259259259259259,-0.24444444444444444,0.4567901234567901,0.5116636949750099,1.0
wavelet-HLL_firstorder_Kurtosis,SUBTYPE03,SUBTYPE04,11,16,-0.37837041097708424,-0.5525153274768797,0.17045454545454544,-0.2727272727272727,0.6022727272727273,0.47428626244014527,1.0
wavelet-HLL_firstorder_Kurtosis,SUBTYPE03,SUBTYPE05,11,27,-0.37837041097708424,-0.444167333257338,0.04377104377104377,-0.3468013468013468,0.4208754208754209,0.846863564559653,1.0
wavelet-HLL_firstorder_Kurtosis,SUBTYPE04,SUBTYPE05,16,27,-0.5525153274768797,-0.444167333257338,-0.06018518518518518,-0.41203703703703703,0.28715277777777715,0.753464595142203,1.0
wavelet-HLL_firstorder_Maximum,SUBTYPE01,SUBTYPE02,10,15,-0.49459964556006764,0.18800437279310878,-0.56,-0.92,-0.12,0.021334844286149877,0.12800906571689927
wavelet-HLL_firstorder_Maximum,SUBTYPE01,SUBTYPE03,10,11,-0.49459964556006764,-0.5591739070830142,0.12727272727272726,-0.38181818181818183,0.6,0.6471563379312674,1.0
wavelet-HLL_firstorder_Maximum,SUBTYPE01,SUBTYPE04,10,16,-0.49459964556006764,0.34274114527040733,-0.475,-0.85,0.0125,0.048106827888519395,0.24053413944259697
wavelet-HLL_firstorder_Maximum,SUBTYPE01,SUBTYPE05,10,27,-0.49459964556006764,-0.6258095161766443,0.22962962962962963,-0.15574074074074074,0.6,0.29691217298168193,1.0
wavelet-HLL_firstorder_Maximum,SUBTYPE02,SUBTYPE03,15,11,0.18800437279310878,-0.5591739070830142,0.6242424242424243,0.23636363636363636,0.9151515151515152,0.008123423304273496,0.05726832319000256
wavelet-HLL_firstorder_Maximum,SUBTYPE02,SUBTYPE04,15,16,0.18800437279310878,0.34274114527040733,-0.05,-0.4752083333333333,0.3416666666666667,0.8278914966146259,1.0
wavelet-HLL_firstorder_Maximum,SUBTYPE02,SUBTYPE05,15,27,0.18800437279310878,-0.6258095161766443,0.6592592592592592,0.3925925925925926,0.8666666666666667,0.00048077229868776075,0.004807722986877608
wavelet-HLL_firstorder_Maximum,SUBTYPE03,SUBTYPE04,11,16,-0.5591739070830142,0.34274114527040733,-0.625,-0.9090909090909091,-0.25,0.00715854039875032,0.05726832319000256
wavelet-HLL_firstorder_Maximum,SUBTYPE03,SUBTYPE05,11,27,-0.5591739070830142,-0.6258095161766443,0.04377104377104377,-0.3400673400673401,0.44107744107744107,0.846863564559653,1.0
wavelet-HLL_firstorder_Maximum,SUBTYPE04,SUBTYPE05,16,27,0.34274114527040733,-0.6258095161766443,0.6342592592592593,0.3611111111111111,0.8518518518518519,0.000604267758887337,0.005438409829986033
wavelet-HLL_firstorder_Mean,SUBTYPE01,SUBTYPE02,10,15,0.17041195712038457,-0.41140312674168183,0.25333333333333335,-0.24,0.7066666666666667,0.30479950663380107,1.0
wavelet-HLL_firstorder_Mean,SUBTYPE01,SUBTYPE03,10,11,0.17041195712038457,-0.24121940907768546,0.21818181818181817,-0.2909090909090909,0.6909090909090909,0.4180519085356006,1.0
wavelet-HLL_firstorder_Mean,SUBTYPE01,SUBTYPE04,10,16,0.17041195712038457,0.042361845670399426,-0.1125,-0.5625,0.35031249999999825,0.6541608934366485,1.0
wavelet-HLL_firstorder_Mean,SUBTYPE01,SUBTYPE05,10,27,0.17041195712038457,0.1979040948578418,-0.13333333333333333,-0.5703703703703704,0.3037037037037037,0.5495147824094211,1.0
wavelet-HLL_firstorder_Mean,SUBTYPE02,SUBTYPE03,15,11,-0.41140312674168183,-0.24121940907768546,-0.06666666666666667,-0.5151515151515151,0.3939393939393939,0.7952497535349383,1.0
wavelet-HLL_firstorder_Mean,SUBTYPE02,SUBTYPE04,15,16,-0.41140312674168183,0.042361845670399426,-0.35833333333333334,-0.75,0.058333333333333334,0.09296509721535881,0.8366858749382293
